narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P04_10_104,P04,P04_10,00:18:39.300,00:18:50.53,00:18:51.69,67831,67901,dry hands,dry,14,hand,11,['hand'],[11]
P04_10_105,P04,P04_10,00:18:46.920,00:18:52.11,00:18:52.88,67926,67972,turn on kettle,turn-on,6,kettle,44,['kettle'],[44]
P04_10_11,P04,P04_10,00:02:53.400,00:02:58.56,00:03:12.88,10713,11572,dry pan,dry,14,pan,5,['pan'],[5]
P04_10_12,P04,P04_10,00:03:15.210,00:03:14.43,00:03:15.55,11665,11733,put pan on hob,put-on,1,pan,5,"['pan', 'hob']","[5, 24]"
P04_10_13,P04,P04_10,00:03:17.420,00:03:15.54,00:03:18.76,11732,11925,turn on hob,turn-on,6,hob,24,['hob'],[24]
P04_10_14,P04,P04_10,00:03:19.540,00:03:18.35,00:03:19.86,11901,11991,pick up chicken,pick-up,0,chicken,57,['chicken'],[57]
P04_10_15,P04,P04_10,00:03:20.540,00:03:20.05,00:03:24.15,12003,12249,turn up hob,turn-up,70,hob,24,['hob'],[24]
P04_10_16,P04,P04_10,00:03:24.100,00:03:25.40,00:03:26.90,12324,12414,pour oil,pour,9,oil,31,['oil'],[31]
P04_10_17,P04,P04_10,00:03:26.110,00:03:29.00,00:03:29.92,12540,12595,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_10_18,P04,P04_10,00:03:34.100,00:03:30.02,00:03:34.01,12601,12840,pick up onion,pick-up,0,onion,16,['onion'],[16]
P04_10_19,P04,P04_10,00:03:37.100,00:03:33.65,00:03:40.01,12819,13200,decide if want another onion,decide,72,onion,16,['onion'],[16]
P04_10_2,P04,P04_10,00:00:07.900,00:00:06.98,00:00:07.65,418,459,pick up pan,pick-up,0,pan,5,['pan'],[5]
P04_10_20,P04,P04_10,00:03:50.050,00:03:42.35,00:03:43.32,13341,13399,put down onion,put-down,1,onion,16,['onion'],[16]
P04_10_21,P04,P04_10,00:03:57.819,00:03:43.29,00:03:49.26,13397,13755,dice onion,dice,7,onion,16,['onion'],[16]
P04_10_22,P04,P04_10,00:04:03.000,00:03:50.20,00:04:01.50,13812,14490,peel onion,peel,19,onion,16,['onion'],[16]
P04_10_23,P04,P04_10,00:04:08.180,00:04:01.60,00:04:11.22,14496,15073,peel onion,peel,19,onion,16,['onion'],[16]
P04_10_24,P04,P04_10,00:04:13.360,00:04:14.61,00:04:21.77,15276,15706,put onion skin in food bin,put-in,5,skin:onion,48,"['skin:onion', 'bin:food']","[48, 36]"
P04_10_25,P04,P04_10,00:04:19.259,00:04:25.28,00:04:52.60,15916,17556,slice onion,slice,7,onion,16,['onion'],[16]
P04_10_26,P04,P04_10,00:04:44.900,00:04:55.85,00:05:01.37,17751,18082,put onion into pan,put-into,5,onion,16,"['onion', 'pan']","[16, 5]"
P04_10_27,P04,P04_10,00:04:58.180,00:05:04.61,00:05:06.61,18276,18396,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_10_28,P04,P04_10,00:05:07.370,00:05:06.87,00:05:07.73,18412,18463,open drawer,open,3,drawer,8,['drawer'],[8]
P04_10_29,P04,P04_10,00:05:16.560,00:05:20.04,00:05:21.35,19202,19281,open drawer,open,3,drawer,8,['drawer'],[8]
P04_10_3,P04,P04_10,00:00:17.529,00:00:07.75,00:00:13.57,465,814,drain sink,drain,37,sink,63,['sink'],[63]
P04_10_30,P04,P04_10,00:05:21.540,00:05:21.31,00:05:22.18,19278,19330,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P04_10_31,P04,P04_10,00:05:24.180,00:05:23.26,00:05:27.51,19395,19650,stir onions,stir,10,onion,16,['onion'],[16]
P04_10_32,P04,P04_10,00:05:25.380,00:05:27.56,00:05:30.54,19653,19832,open cupboard of the fridge,open,3,cupboard,3,"['cupboard', 'fridge']","[3, 12]"
P04_10_33,P04,P04_10,00:05:32.760,00:05:29.64,00:05:34.08,19778,20044,pick up celery,pick-up,0,celery,223,['celery'],[223]
P04_10_34,P04,P04_10,00:05:36.110,00:05:36.09,00:05:38.20,20165,20292,open drawer,open,3,drawer,8,['drawer'],[8]
P04_10_35,P04,P04_10,00:05:33.760,00:05:38.49,00:05:39.39,20309,20363,open drawer,open,3,drawer,8,['drawer'],[8]
P04_10_36,P04,P04_10,00:05:39.060,00:05:40.26,00:05:44.95,20415,20697,pick up peppers,pick-up,0,pepper,37,['pepper'],[37]
P04_10_37,P04,P04_10,00:05:42.460,00:05:44.55,00:05:45.35,20673,20721,close drawer,close,4,drawer,8,['drawer'],[8]
P04_10_38,P04,P04_10,00:05:45.770,00:05:45.34,00:05:47.29,20720,20837,close fridge,close,4,fridge,12,['fridge'],[12]
P04_10_39,P04,P04_10,00:05:49.080,00:05:50.82,00:05:54.01,21049,21240,open packet of peppers,open,3,packet:pepper,26,['packet:pepper'],[26]
P04_10_4,P04,P04_10,00:00:36.090,00:00:13.07,00:00:49.07,784,2944,wash pan,wash,2,pan,5,['pan'],[5]
P04_10_40,P04,P04_10,00:05:55.700,00:05:53.80,00:05:56.08,21228,21364,pick up pepper,pick-up,0,pepper,37,['pepper'],[37]
P04_10_41,P04,P04_10,00:06:00.340,00:05:59.04,00:06:05.40,21542,21924,put away pepper,put-away,1,pepper,37,['pepper'],[37]
P04_10_42,P04,P04_10,00:06:01.340,00:06:06.15,00:06:22.15,21969,22929,slice pepper,slice,7,pepper,37,['pepper'],[37]
P04_10_43,P04,P04_10,00:06:11.560,00:06:13.10,00:06:33.35,22386,23601,cut pith out of pepper,cut-out,7,pith,194,"['pith', 'pepper']","[194, 37]"
P04_10_44,P04,P04_10,00:06:37.810,00:06:34.76,00:06:54.91,23685,24894,slice pepper into chunks,slice-into,7,pepper,37,['pepper'],[37]
P04_10_45,P04,P04_10,00:07:18.110,00:06:55.28,00:07:04.03,24916,25441,slice pepper,slice,7,pepper,37,['pepper'],[37]
P04_10_46,P04,P04_10,00:06:39.550,00:07:06.20,00:07:14.47,25572,26068,slice pepper,slice,7,pepper,37,['pepper'],[37]
P04_10_47,P04,P04_10,00:07:07.960,00:07:08.71,00:07:13.85,25722,26031,slice pith from pepper,slice-from,7,pith,194,"['pith', 'pepper']","[194, 37]"
P04_10_48,P04,P04_10,00:07:36.229,00:07:50.74,00:07:54.27,28244,28456,slice pepper into chunks,slice-into,7,pepper,37,['pepper'],[37]
P04_10_49,P04,P04_10,00:08:12.460,00:08:11.44,00:08:16.46,29486,29787,stir onions,stir,10,onion,16,['onion'],[16]
P04_10_5,P04,P04_10,00:00:54.640,00:00:55.15,00:01:29.89,3309,5393,still washing pan,wash,2,pan,5,['pan'],[5]
P04_10_50,P04,P04_10,00:08:18.600,00:08:17.36,00:08:20.31,29841,30018,put pepper into fridge,put-into,5,pepper,37,"['pepper', 'fridge']","[37, 12]"
P04_10_51,P04,P04_10,00:08:26.000,00:08:29.20,00:08:32.65,30552,30759,put pepper scraps in bin,put-in,5,scrap:pepper,19,"['scrap:pepper', 'bin']","[19, 36]"
P04_10_52,P04,P04_10,00:08:36.390,00:08:35.41,00:08:42.21,30924,31332,stir onions,stir,10,onion,16,['onion'],[16]
P04_10_53,P04,P04_10,00:08:40.450,00:08:44.91,00:08:47.96,31494,31677,put peppers in pan,put-in,5,pepper,37,"['pepper', 'pan']","[37, 5]"
P04_10_54,P04,P04_10,00:08:56.420,00:08:53.92,00:08:57.25,32035,32235,pick up celery,pick-up,0,celery,223,['celery'],[223]
P04_10_55,P04,P04_10,00:08:57.420,00:08:57.29,00:09:06.04,32237,32762,pull stalks off celery,pull-off,0,stalk,210,"['stalk', 'celery']","[210, 223]"
P04_10_56,P04,P04_10,00:09:07.810,00:09:06.74,00:09:19.02,32804,33541,chop ends off celery,chop,7,celery,223,['celery'],[223]
P04_10_57,P04,P04_10,00:09:09.399,00:09:18.29,00:09:22.10,33497,33726,put ends in bin,put-in,5,bin,36,['bin'],[36]
P04_10_58,P04,P04_10,00:09:20.290,00:09:22.20,00:09:46.60,33732,35196,slice celery,slice,7,celery,223,['celery'],[223]
P04_10_59,P04,P04_10,00:09:49.410,00:09:48.56,00:09:51.81,35313,35508,put celery in pan,put-in,5,celery,223,"['celery', 'pan']","[223, 5]"
P04_10_6,P04,P04_10,00:01:22.469,00:01:12.71,00:01:30.00,4362,5400,still washing pan,wash,2,pan,5,['pan'],[5]
P04_10_60,P04,P04_10,00:09:55.390,00:09:54.86,00:09:57.69,35691,35861,stir pan,stir,10,pan,5,['pan'],[5]
P04_10_61,P04,P04_10,00:10:06.089,00:09:58.49,00:10:07.08,35909,36424,pull stalks off celery,pull-off,0,stalk,210,"['stalk', 'celery']","[210, 223]"
P04_10_62,P04,P04_10,00:10:27.490,00:10:13.69,00:10:26.94,36821,37616,cut leaves off celery,cut,7,leaf,62,"['leaf', 'celery']","[62, 223]"
P04_10_63,P04,P04_10,00:10:48.890,00:10:53.03,00:11:07.78,39181,40066,slice celery,slice,7,celery,223,['celery'],[223]
P04_10_64,P04,P04_10,00:11:01.700,00:11:13.91,00:11:48.77,40434,42526,slice celery,slice,7,celery,223,['celery'],[223]
P04_10_65,P04,P04_10,00:11:50.580,00:11:48.36,00:11:55.39,42501,42923,pick up bag,pick-up,0,bag,19,['bag'],[19]
P04_10_66,P04,P04_10,00:11:26.140,00:11:48.68,00:11:50.45,42520,42627,open drawer,open,3,drawer,8,['drawer'],[8]
P04_10_67,P04,P04_10,00:11:55.840,00:11:59.33,00:12:01.11,43159,43266,open bag,open,3,bag,19,['bag'],[19]
P04_10_68,P04,P04_10,00:12:02.580,00:12:01.22,00:12:19.77,43273,44386,put celery in bag,put-in,5,celery,223,"['celery', 'bag']","[223, 19]"
P04_10_69,P04,P04_10,00:12:12.630,00:12:19.87,00:12:27.18,44392,44830,close bag,close,4,bag,19,['bag'],[19]
P04_10_7,P04,P04_10,00:01:50.299,00:01:30.05,00:02:16.51,5403,8190,still washing pan,wash,2,pan,5,['pan'],[5]
P04_10_70,P04,P04_10,00:12:29.100,00:12:27.28,00:12:31.79,44836,45107,put bag in freezer,put-in,5,bag,19,"['bag', 'freezer']","[19, 113]"
P04_10_71,P04,P04_10,00:12:34.910,00:12:33.15,00:12:47.16,45189,46029,stir pan,stir,10,pan,5,['pan'],[5]
P04_10_72,P04,P04_10,00:12:35.910,00:12:47.26,00:12:52.20,46035,46332,throw away bag,throw,13,bag,19,['bag'],[19]
P04_10_73,P04,P04_10,00:12:48.450,00:12:52.81,00:12:54.40,46368,46464,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_10_74,P04,P04_10,00:12:57.230,00:12:54.50,00:13:02.79,46470,46967,pick up stock cube,pick-up,0,cube:stock,95,['cube:stock'],[95]
P04_10_75,P04,P04_10,00:13:05.180,00:13:04.12,00:13:07.11,47047,47226,open stock cube,open,3,cube:stock,95,['cube:stock'],[95]
P04_10_76,P04,P04_10,00:13:07.230,00:13:06.23,00:13:08.09,47173,47285,put in measuring jug,put-in,5,jug:measuring,66,['jug:measuring'],[66]
P04_10_77,P04,P04_10,00:13:08.660,00:13:07.62,00:13:10.87,47257,47452,open stock cube,open,3,cube:stock,95,['cube:stock'],[95]
P04_10_78,P04,P04_10,00:13:10.760,00:13:10.52,00:13:11.55,47431,47493,put in measuring jug,put-in,5,jug:measuring,66,['jug:measuring'],[66]
P04_10_79,P04,P04_10,00:13:13.560,00:13:12.46,00:13:14.16,47547,47649,pick up kettle,pick-up,0,kettle,44,['kettle'],[44]
P04_10_8,P04,P04_10,00:02:18.140,00:02:17.44,00:02:19.16,8246,8349,drain sink,drain,37,sink,63,['sink'],[63]
P04_10_80,P04,P04_10,00:13:14.560,00:13:14.51,00:13:22.97,47670,48178,fill up kettle,fill-up,26,kettle,44,['kettle'],[44]
P04_10_81,P04,P04_10,00:13:23.860,00:13:23.07,00:13:26.85,48184,48411,turn on kettle,turn-on,6,kettle,44,['kettle'],[44]
P04_10_82,P04,P04_10,00:13:26.360,00:13:25.37,00:13:30.09,48322,48605,stir pan,stir,10,pan,5,['pan'],[5]
P04_10_83,P04,P04_10,00:13:31.870,00:13:30.22,00:13:31.76,48613,48705,pick up wrappers,pick-up,0,wrapper,26,['wrapper'],[26]
P04_10_84,P04,P04_10,00:13:33.580,00:13:32.33,00:13:34.56,48739,48873,put in bin,put-in,5,bin,36,['bin'],[36]
P04_10_85,P04,P04_10,00:13:34.580,00:13:34.67,00:13:35.90,48880,48954,open drawer,open,3,drawer,8,['drawer'],[8]
P04_10_86,P04,P04_10,00:13:44.290,00:13:42.53,00:13:47.87,49351,49672,cut open chicken packet,cut,7,packet:chicken,26,['packet:chicken'],[26]
P04_10_87,P04,P04_10,00:13:49.470,00:13:48.11,00:13:49.73,49686,49783,pick up chicken thigh,pick-up,0,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_88,P04,P04_10,00:13:50.600,00:13:57.73,00:14:06.06,50263,50763,cut chicken thigh into chunks,cut-into,7,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_89,P04,P04_10,00:15:14.019,00:14:16.17,00:14:18.03,51370,51481,pick up chicken thigh,pick-up,0,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_9,P04,P04_10,00:02:22.910,00:02:19.26,00:02:40.34,8355,9620,clean sink catcher,clean,2,catcher:sink,39,['catcher:sink'],[39]
P04_10_90,P04,P04_10,00:15:50.130,00:14:18.87,00:14:21.76,51532,51705,trim chicken thigh,trim,7,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_91,P04,P04_10,00:15:52.380,00:14:29.49,00:14:47.34,52169,53240,cut chicken thigh into chunks,cut-into,7,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_92,P04,P04_10,00:16:00.440,00:14:49.01,00:15:10.90,53340,54654,trim chicken thigh,trim,7,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_93,P04,P04_10,00:16:30.460,00:15:10.02,00:15:17.54,54601,55052,cut chicken thigh into chunks,cut-into,7,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_94,P04,P04_10,00:16:31.460,00:15:17.64,00:16:51.80,55058,60708,trim chicken thigh,trim,7,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_95,P04,P04_10,00:17:01.910,00:16:53.15,00:16:54.89,60789,60893,look at time,look-at,38,time,111,['time'],[111]
P04_10_96,P04,P04_10,00:17:32.929,00:17:33.63,00:17:59.45,63217,64767,cut chicken thigh into chunks,cut-into,7,thigh:chicken,57,['thigh:chicken'],[57]
P04_10_97,P04,P04_10,00:18:01.370,00:18:00.74,00:18:08.43,64844,65305,stir pan,stir,10,pan,5,['pan'],[5]
P04_10_98,P04,P04_10,00:18:09.660,00:18:08.53,00:18:10.41,65311,65424,pick up scissors,pick-up,0,scissors,79,['scissors'],[79]
P04_10_99,P04,P04_10,00:18:16.179,00:18:14.75,00:18:20.84,65685,66050,put chicken in food bin,put-in,5,chicken,57,"['chicken', 'bin:food']","[57, 36]"
P04_11_0,P04,P04_11,00:00:03.500,00:00:02.96,00:00:08.07,177,484,stir pan,stir,10,pan,5,['pan'],[5]
P04_11_1,P04,P04_11,00:00:04.500,00:00:08.49,00:00:09.57,509,574,open fridge,open,3,fridge,12,['fridge'],[12]
P04_11_10,P04,P04_11,00:02:27.950,00:02:26.80,00:02:41.30,8808,9678,stir pan,stir,10,pan,5,['pan'],[5]
P04_11_11,P04,P04_11,00:02:43.629,00:02:42.57,00:02:44.18,9754,9850,wash hands,wash,2,hand,11,['hand'],[11]
P04_11_12,P04,P04_11,00:02:46.550,00:02:45.00,00:02:45.94,9900,9956,pick up kettle,pick-up,0,kettle,44,['kettle'],[44]
P04_11_13,P04,P04_11,00:02:47.550,00:02:46.60,00:02:55.35,9996,10521,pour water,pour,9,water,27,['water'],[27]
P04_11_14,P04,P04_11,00:02:55.940,00:02:55.40,00:02:57.94,10524,10676,put down kettle,put-down,1,kettle,44,['kettle'],[44]
P04_11_15,P04,P04_11,00:02:58.530,00:02:57.74,00:03:00.22,10664,10813,stir pan,stir,10,pan,5,['pan'],[5]
P04_11_16,P04,P04_11,00:02:59.530,00:03:00.59,00:03:01.59,10835,10895,pick up chorizo,pick-up,0,chorizo,86,['chorizo'],[86]
P04_11_17,P04,P04_11,00:03:04.190,00:03:04.15,00:03:05.98,11049,11158,cook chorizo,cook,45,chorizo,86,['chorizo'],[86]
P04_11_18,P04,P04_11,00:03:07.510,00:03:06.54,00:03:09.34,11192,11360,put chorizo in packet,put-in,5,chorizo,86,"['chorizo', 'packet']","[86, 26]"
P04_11_19,P04,P04_11,00:03:10.680,00:03:10.32,00:03:21.10,11419,12066,slice chorizo,slice,7,chorizo,86,['chorizo'],[86]
P04_11_2,P04,P04_11,00:00:08.690,00:00:15.12,00:00:20.75,907,1245,open packet,open,3,packet,26,['packet'],[26]
P04_11_20,P04,P04_11,00:03:19.430,00:03:20.74,00:03:42.71,12044,13362,still slicing chorizo,slice,7,chorizo,86,['chorizo'],[86]
P04_11_21,P04,P04_11,00:03:45.160,00:03:44.34,00:03:47.76,13460,13665,stir pan,stir,10,pan,5,['pan'],[5]
P04_11_22,P04,P04_11,00:03:46.160,00:03:49.44,00:03:53.19,13766,13991,rinse rice measurer,rinse,2,measurer:rice,10,['measurer:rice'],[10]
P04_11_23,P04,P04_11,00:03:52.680,00:03:55.54,00:03:58.59,14132,14315,dry hands,dry,14,hand,11,['hand'],[11]
P04_11_24,P04,P04_11,00:03:59.610,00:03:59.44,00:04:01.26,14366,14475,check time,check,24,time,111,['time'],[111]
P04_11_3,P04,P04_11,00:00:13.350,00:00:20.79,00:00:22.98,1247,1378,pull out chorizo,pull-out,31,chorizo,86,['chorizo'],[86]
P04_11_4,P04,P04_11,00:00:23.070,00:00:24.22,00:00:27.01,1453,1620,cut chorizo,cut,7,chorizo,86,['chorizo'],[86]
P04_11_5,P04,P04_11,00:00:20.340,00:00:24.61,00:00:32.11,1476,1926,cut chorizo,cut,7,chorizo,86,['chorizo'],[86]
P04_11_6,P04,P04_11,00:00:31.039,00:00:32.21,00:00:35.51,1932,2130,put chorizo in packet,put-in,5,chorizo,86,"['chorizo', 'packet']","[86, 26]"
P04_11_7,P04,P04_11,00:00:37.910,00:00:35.85,00:00:45.28,2151,2716,slice chorizo,slice,7,chorizo,86,['chorizo'],[86]
P04_11_8,P04,P04_11,00:01:46.000,00:01:00.29,00:01:47.75,3617,6465,still slicing chorizo,slice,7,chorizo,86,['chorizo'],[86]
P04_11_9,P04,P04_11,00:00:55.050,00:01:35.12,00:02:26.40,5707,8784,still slicing chorizo,slice,7,chorizo,86,['chorizo'],[86]
P04_12_0,P04,P04_12,00:00:01.630,00:00:01.42,00:00:02.92,85,175,put in food bin,put-in,5,bin:food,36,['bin:food'],[36]
P04_12_1,P04,P04_12,00:00:03.799,00:00:03.37,00:00:04.06,202,243,pick up bag,pick-up,0,bag,19,['bag'],[19]
P04_12_10,P04,P04_12,00:01:05.100,00:01:13.28,00:01:14.74,4396,4484,open drawer,open,3,drawer,8,['drawer'],[8]
P04_12_11,P04,P04_12,00:01:18.520,00:01:16.44,00:02:06.85,4586,7611,pick up spices,pick-up,0,spice,85,['spice'],[85]
P04_12_12,P04,P04_12,00:02:07.719,00:02:07.51,00:02:12.52,7650,7951,put down spices,put-down,1,spice,85,['spice'],[85]
P04_12_13,P04,P04_12,00:02:14.190,00:02:13.27,00:02:14.49,7996,8069,pick up spice,pick-up,0,spice,85,['spice'],[85]
P04_12_14,P04,P04_12,00:02:15.670,00:02:15.13,00:02:16.44,8107,8186,put down spice,put-down,1,spice,85,['spice'],[85]
P04_12_15,P04,P04_12,00:02:34.980,00:02:33.54,00:02:39.09,9212,9545,stir pan,stir,10,pan,5,['pan'],[5]
P04_12_2,P04,P04_12,00:00:06.150,00:00:04.37,00:00:06.86,262,411,put in food bin,put-in,5,bin:food,36,['bin:food'],[36]
P04_12_3,P04,P04_12,00:00:14.010,00:00:13.29,00:00:17.16,797,1029,close food bin,close,4,bin:food,36,['bin:food'],[36]
P04_12_4,P04,P04_12,00:00:23.300,00:00:29.13,00:00:36.73,1747,2203,wash hands,wash,2,hand,11,['hand'],[11]
P04_12_5,P04,P04_12,00:00:28.570,00:00:37.26,00:00:42.16,2235,2529,dry hands,dry,14,hand,11,['hand'],[11]
P04_12_6,P04,P04_12,00:00:38.480,00:00:45.96,00:00:47.53,2757,2851,open drawer,open,3,drawer,8,['drawer'],[8]
P04_12_7,P04,P04_12,00:00:48.400,00:00:47.59,00:00:48.45,2855,2907,pick up fork,pick-up,0,fork,14,['fork'],[14]
P04_12_8,P04,P04_12,00:00:50.640,00:00:49.68,00:00:55.45,2980,3327,mix stock,mix,10,stock,95,['stock'],[95]
P04_12_9,P04,P04_12,00:00:51.680,00:00:56.17,00:01:08.66,3370,4119,stir pan,stir,10,pan,5,['pan'],[5]
P04_13_0,P04,P04_13,00:00:02.629,00:00:01.76,00:00:03.26,105,195,put down rice,put-down,1,rice,55,['rice'],[55]
P04_13_1,P04,P04_13,00:00:05.140,00:00:03.72,00:00:06.40,223,384,stir pan,stir,10,pan,5,['pan'],[5]
P04_13_10,P04,P04_13,00:00:38.140,00:00:31.74,00:00:35.13,1904,2107,open paprika,open,3,paprika,206,['paprika'],[206]
P04_13_11,P04,P04_13,00:00:42.380,00:00:36.25,00:00:45.61,2175,2736,measure paprika,measure,69,paprika,206,['paprika'],[206]
P04_13_12,P04,P04_13,00:00:46.630,00:00:47.77,00:00:48.60,2866,2916,pick up oregano,pick-up,0,oregano,145,['oregano'],[145]
P04_13_13,P04,P04_13,00:00:53.010,00:00:52.20,00:00:54.70,3132,3282,spoon oregano,spoon,16,oregano,145,['oregano'],[145]
P04_13_14,P04,P04_13,00:00:54.010,00:01:02.87,00:01:03.63,3772,3817,pick up thyme,pick-up,0,thyme,215,['thyme'],[215]
P04_13_15,P04,P04_13,00:01:07.150,00:01:05.69,00:01:11.13,3941,4267,measure thyme,measure,69,thyme,215,['thyme'],[215]
P04_13_16,P04,P04_13,00:01:16.149,00:01:16.25,00:01:17.08,4575,4624,pick up cumin,pick-up,0,cumin,236,['cumin'],[236]
P04_13_17,P04,P04_13,00:01:19.869,00:01:18.89,00:01:21.54,4733,4892,pick cumin,pick,0,cumin,236,['cumin'],[236]
P04_13_18,P04,P04_13,00:01:26.189,00:01:24.82,00:01:25.96,5089,5157,pick up cayenne pepper,pick-up,0,pepper:cayenne,69,['pepper:cayenne'],[69]
P04_13_19,P04,P04_13,00:01:28.409,00:01:27.29,00:01:29.54,5237,5372,measure cayenne pepper,measure,69,pepper:cayenne,69,['pepper:cayenne'],[69]
P04_13_2,P04,P04_13,00:00:07.500,00:00:08.13,00:00:09.90,487,594,open drawer,open,3,drawer,8,['drawer'],[8]
P04_13_20,P04,P04_13,00:01:36.840,00:01:33.24,00:01:51.09,5594,6665,stir pan,stir,10,pan,5,['pan'],[5]
P04_13_21,P04,P04_13,00:01:52.360,00:01:52.75,00:01:57.05,6765,7023,put chorizo in pan,put-in,5,chorizo,86,"['chorizo', 'pan']","[86, 5]"
P04_13_22,P04,P04_13,00:01:59.850,00:02:04.25,00:02:06.08,7455,7564,measure salt,measure,69,salt,38,['salt'],[38]
P04_13_23,P04,P04_13,00:02:12.310,00:02:11.08,00:02:22.86,7864,8571,grind pepper,grind,49,pepper,37,['pepper'],[37]
P04_13_24,P04,P04_13,00:02:24.780,00:02:23.32,00:02:38.40,8599,9504,stir pan,stir,10,pan,5,['pan'],[5]
P04_13_25,P04,P04_13,00:02:41.330,00:02:40.89,00:02:45.67,9653,9940,put chorizo in fridge,put-in,5,chorizo,86,"['chorizo', 'fridge']","[86, 12]"
P04_13_26,P04,P04_13,00:02:44.820,00:02:45.77,00:02:47.04,9946,10022,pick up rice,pick-up,0,rice,55,['rice'],[55]
P04_13_27,P04,P04_13,00:02:48.080,00:02:47.14,00:02:53.12,10028,10387,look at packet,look-at,38,packet,26,['packet'],[26]
P04_13_28,P04,P04_13,00:02:51.340,00:02:53.22,00:02:56.08,10393,10564,look at cup,look-at,38,cup,13,['cup'],[13]
P04_13_29,P04,P04_13,00:02:59.350,00:02:59.32,00:03:00.57,10759,10834,put down rice,put-down,1,rice,55,['rice'],[55]
P04_13_3,P04,P04_13,00:00:09.860,00:00:09.76,00:00:11.22,585,673,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_13_30,P04,P04_13,00:03:01.130,00:03:01.11,00:03:07.63,10866,11257,dry cup,dry,14,cup,13,['cup'],[13]
P04_13_31,P04,P04_13,00:03:08.700,00:03:08.44,00:03:10.39,11306,11423,move spices,move,11,spice,85,['spice'],[85]
P04_13_32,P04,P04_13,00:03:09.700,00:03:10.25,00:03:34.65,11415,12879,put away spice,put,1,spice,85,['spice'],[85]
P04_13_33,P04,P04_13,00:03:23.080,00:03:36.55,00:03:50.94,12993,13856,stir pan,stir,10,pan,5,['pan'],[5]
P04_13_34,P04,P04_13,00:03:32.260,00:03:50.92,00:03:56.83,13855,14209,open rice,open,3,rice,55,['rice'],[55]
P04_13_35,P04,P04_13,00:03:36.960,00:03:59.69,00:04:23.44,14381,15806,wipe counter,wipe,2,counter,42,['counter'],[42]
P04_13_36,P04,P04_13,00:04:25.760,00:04:23.70,00:04:27.78,15822,16066,put crumbs in bin,put-in,5,crumb,54,"['crumb', 'bin']","[54, 36]"
P04_13_37,P04,P04_13,00:04:37.020,00:04:31.01,00:04:50.64,16260,17438,open rice,open,3,rice,55,['rice'],[55]
P04_13_38,P04,P04_13,00:04:47.910,00:04:43.69,00:04:52.28,17021,17536,spill rice,spill,59,rice,55,['rice'],[55]
P04_13_39,P04,P04_13,00:04:58.790,00:04:58.45,00:05:04.96,17907,18297,tip rice into cup,tip-into,9,rice,55,"['rice', 'cup']","[55, 13]"
P04_13_4,P04,P04_13,00:00:10.860,00:00:11.32,00:00:13.11,679,786,open garlic powder,open,3,powder:garlic,138,['powder:garlic'],[138]
P04_13_40,P04,P04_13,00:05:08.430,00:05:05.06,00:05:12.19,18303,18731,put rice back down,put,1,rice,55,['rice'],[55]
P04_13_5,P04,P04_13,00:00:15.340,00:00:13.21,00:00:21.13,792,1267,measure garlic powder,measure,69,powder:garlic,138,['powder:garlic'],[138]
P04_13_6,P04,P04_13,00:00:20.210,00:00:21.16,00:00:26.44,1269,1586,close garlic powder,close,4,powder:garlic,138,['powder:garlic'],[138]
P04_13_7,P04,P04_13,00:00:25.070,00:00:26.54,00:00:28.56,1592,1713,open paprika,open,3,paprika,206,['paprika'],[206]
P04_13_8,P04,P04_13,00:00:27.519,00:00:29.35,00:00:30.85,1761,1851,open drawer,open,3,drawer,8,['drawer'],[8]
P04_13_9,P04,P04_13,00:00:31.759,00:00:30.72,00:00:31.88,1843,1912,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_14_0,P04,P04_14,00:00:02.210,00:00:03.25,00:00:07.91,195,474,sweep rice,sweep,57,rice,55,['rice'],[55]
P04_14_1,P04,P04_14,00:00:03.380,00:00:17.36,00:00:35.59,1041,2135,still sweeping rice,sweep,57,rice,55,['rice'],[55]
P04_14_2,P04,P04_14,00:00:37.760,00:00:35.69,00:00:36.93,2141,2215,move around,move,11,rice,55,['rice'],[55]
P04_14_3,P04,P04_14,00:01:00.679,00:00:36.86,00:00:55.57,2211,3334,sweep rice,sweep,57,rice,55,['rice'],[55]
P04_14_4,P04,P04_14,00:01:04.559,00:00:56.97,00:01:01.14,3418,3668,move around,move,11,rice,55,['rice'],[55]
P04_14_5,P04,P04_14,00:01:11.340,00:01:01.11,00:01:07.03,3666,4021,sweep rice,sweep,57,rice,55,['rice'],[55]
